memorability_score;reprentativeness_score;sentence
14.947175900000001;0.03290017259613638;I had a last minute meeting come up.
14.947409;0.010436948879910035;Can you remember?
14.9475941;0.09958402564843832;Im in a meeting until noon.
14.9475968;0.07021840674050046;Can you wait until Monday?
14.954118300000001;0.011575746092414418;Knock yourself out.
14.966550100000001;0.0425391001252956;Tried reaching you earlier.
14.9706016;0.06552585070808205;Maybe traffic will be light on Thursday.
14.9740062;0.10021317718472009;Im waiting for my close up.
14.9750143;0.07253114881756088;Do we need to do anything here?
14.9822111;0.07130098573517746;We will sign tomorrow and fund Tuesday.
14.9831502;0.08201618836214047;Nothing but good news everyday.
14.985108199999999;0.08032189317410071;He especially loved the special kiss.
14.991164199999998;0.002768923515720885;I compliment you?
14.997269099999999;0.07202116270868762;We will also need his fax number.
15.014104099999999;0.07627259137023991;I need to go to Stans office.
15.014934499999999;0.07729336718723283;Dallas and I am not coming back!
15.015259399999998;0.006868828764206779;I am almost speechless.
15.022360039999999;0.042284189465513794;Not like youll get paid for it.
15.0243989;0.10039552545817905;I think afraid of mass exodus.
15.034236799999999;0.0350105870726454;Add it all up, we have a problem.
15.0368402;0.0812034754905479;Anything exciting going on today?
15.038788;0.0775140671908692;Happy Holidays to you and your staff.
15.0393036;0.0795759102434639;Is Derrick OK with it?
15.0402705;0.06245526070572676;Ill just have her call Tracy.
15.0408034;0.05583348421579747;How do you like the Blackberry?
15.0412307;0.01060570220489028;You have a lot of holes in your plan.
15.04193519;0.028016285101469494;Lets start with this and add more later.
15.045099999999998;0.0035498854749598002;Um, no sir.
15.049430599999999;0.029182113496884814;I am not concerned with the Brown money.
15.051587999999999;0.03421995173842973;Call me to give me a heads up.
15.0521389;0.012274253142651268;Probably bad luck.
15.0532501;0.00992704241321903;Will reveal as appropriate.
15.054097299999999;0.02354085890106508;I hope he is having a fantastic time.
15.0573141;0.10019786894817073;never mind, I already deleted it.
15.057752599999999;0.06962533753751654;Please let James and Kathy know.
15.0620072;0.005499735362972564;I should be back in the office on Wednesday.
15.0645345;0.03717031599663479;I am glad that things are going well.
15.0659629;0.023542441633839818;Did you tell Steve?
15.0670501;0.04013866188557503;Confirmed with Mark Taylor.
15.0691731;0.0660296350562929;FERC has not issued an order yet.
15.0773348;0.06422002791128677;I will leave my Blackberry on.
15.078520999999999;0.062144007244283136;Met with partners in San Francisco.
15.083239099999998;0.07339281556237102;What level of detail do you need?
15.085138699999998;0.03543525816581702;Please stay on top of the security issue.
15.091875199999999;0.07376359278743387;I called Tom at 8:30 this morning.
15.0918965;0.07034029925888864;Heard your name on TV last night.
15.0960085;0.03709899507760192;Maybe I should just stay there for good.
15.1068647;0.07152978106116709;Where are they hitting the books at?
15.1100318;0.07912485158854056;We can discuss options early next week.
15.12427353;0.04566602701117068;Ill ask, he just came by.
15.12816923;0.03153519067624105;Where are you DSM boy?
15.133827199999999;0.06637251995238429;I enjoyed our discussion very much.
15.1348051;0.06152662971277571;Good to know that the FERC cares!
15.1396284;0.05334624151394911;I have already approved and forwarded.
15.1411015;0.0015507843486966197;Spoke with Greg.
15.141365799999999;0.06392045536709764;Looking for some gift hints from you.
15.154946899999999;0.07866928950078282;I think that Pam Butler called him.
15.1573309;0.027726939752690277;The other figure is the top 15 contracts.
15.162761699999999;0.09693452997955045;Ill catch up with you tomorrow.
15.172118300000001;0.034361667218247856;Treasa knows the details.
15.1735105;0.0053023001049050025;Are you available?
15.173517499999999;0.037586176374198234;Marisa sent the invoices.
15.1759584;0.08967994905471467;Should I bring you something back?
15.1768064;0.03590248435048311;Go ahead and notify.
15.180928;0.036378173427544847;I guess this is OK if you are.
15.1836725;0.03997864851729457;Do you and George have a thing going?
15.189433000000001;0.05741884157721271;How did they get onto our floor?
15.1923475;0.031100240125359935;This is a problem for timing of restart.
15.1931634;0.031264099792740994;This is a most unfortunate news release.
15.194275;0.07269414015219268;There are several business issues outstanding.
15.2025541;0.1002868763042409;Did he get a signing bonus?
15.206430600000001;0.012102906648134452;I have no documents on this transaction.
15.206556500000001;0.07160776345584947;Can you help get this cleared up?
15.207286;0.07600356721855246;As you know, it isnt easy.
15.2090968;0.03900240083050783;I am really not wanting to come back.
15.21242176;0.02440593675671175;Can you get with Mary and make sure?
15.213931899999999;0.03617649966624462;Would you mind taking the lead on this?
15.214996;0.07588077363090323;Theyre not having the baby then.
15.218657;0.018691183797774215;I am available tomorrow afternoon.
15.225016199999999;0.0988822163917107;Has Brian had his contract yet?
15.2300836;0.0741337923704733;Chip Schneider makes that call.
15.2335299;0.07611816441044039;Trip was good I presume?
15.2379106;0.006584089980627282;How completely horrible.
15.2387305;0.001164444863357245;What is up with ENE?
15.242379199999998;0.03343332691746525;Im taking Wednesday off.
15.2465352;0.02481435540846585;I think that we should enforce the agreement.
15.258064399999999;0.06914764921174489;Please call tomorrow if possible.
15.25823923;0.011582165028324315;More bad Enron news?
15.259491399999998;0.07369175311656849;Ava, please put me on the list.
15.2659045;0.054706487362509555;I worked on the grade level promotion.
15.2721433;0.08790624669204403;Ive got a call into Bowen.
15.284539299999999;0.029069925293109103;I am out of town on business tonight.
15.2855343;0.08019189353018923;We just pulled schedules from the web.
15.2885229;8.49283588129113e-05;We are in 49C1.
15.2903596;0.03256281327365867;Once you do, you can never go back.
15.291497;0.07779974124160037;I am staying at the W Hotel.
15.2944064;0.03303387690300152;Ill probably page you.
15.3167657;0.012905919313849138;If so he probably will have to pay back.
15.3182595;0.030575519976987483;Mikey is invited also.
15.3195552;0.013603205338181068;If Motley is in we are out of money.
15.324195099999999;0.07790562504346261;Jane, what about this Thursday for lunch?
15.3288026;0.0839120799812775;Do we have anyone in Portland?
15.3392268;0.0588380257323909;Could you try ringing her?
15.340145199999998;0.05942935427483035;Yes I am here actually.
15.3493268;0.05852383683087039;What happened with Brent Price?
15.34933849;0.005316141219334692;That may be the same for BR.
15.351416099999998;0.10006711295838615;We will address tomorrow with Stan.
15.3521015;0.00578707275050842;Per Stan this AM.
15.368006399999999;0.0312701314580264;Any news from Redmond?
15.368908999999999;0.025519030790503373;There is an article about the legal department.
15.3696735;0.0618211063596498;Kind of like silent fireworks.
15.3716106;0.04160217610492643;I know Trey and Cam will be there.
15.3717926;0.01295501726174556;Let me know if I can be of help.
15.373753699999998;0.06959646974001556;Did you not read my first email?
15.3748972;0.0702847528704375;Do we have New York sorted out?
15.3840532;0.09067358023950693;Im waiting until she comes home.
15.3908231;0.06821834702894734;And I cant turn my phone on.
15.3910477;0.03632314954672697;What did you and Ava decide to do?
15.3965465;0.06990618406464111;Banks want to exclude goodwill.
15.4008507;0.013959418384453498;She was going to leave at 8 or 9.
15.403689700000001;0.004533131545072743;Youll be OK.
15.4127629;0.046418402772922904;Wish me luck with Linda.
15.415548900000001;0.07733050240630875;I need your home cell or whatever.
15.417959499999998;0.028260137082443595;Need anything from Target?
15.421128499999998;0.04301149230367443;Isnt that about the way it could happen?
15.423079399999999;0.03004362840636496;Im big on the Blackberry.
15.423656099999999;0.099182341482651;Next week sounds fine for vacation.
15.4236617;0.04086940808585992;I intend to distribute something this week.
15.4236791;0.07687087249625627;Lets leave it until we get going.
15.423859499999999;0.02812531955687589;Ill email later tonight.
15.431689500000001;0.04488235849361636;I dont know what I will be doing.
15.4320956;0.09250497097907211;Sorry to keep you in suspense!
15.4358363;0.04463272545878696;I will circle back with everyone later today.
15.456648399999999;0.0686142158398253;Lets make sure we are ready!
15.462363100000001;0.06833771836119795;You havent seen 120 in some time.
15.464265;0.07401389287602184;Am I getting a good package?
15.4646985;0.01478376775734151;I can fill you in on more details later.
15.4651029;0.04169506905768576;Are you going to join us for lunch?
15.469393;0.027961426172252713;I am freaking out!
15.4718295;0.00778449450378516;Try to survive!
15.4754907;0.09798608435237417;Ned for McMahon meeting at 1.
15.479826699999998;0.09253302315073116;Sorry I missed choir last night.
15.490826799999999;0.08498946502355868;Is Carol going back to swaps?
15.4982917;0.02276942160136578;Call me anytime for information.
15.5164405;0.010025374782042738;I will be listening in for a little while.
15.524530799999999;0.06220767777641278;Hopefully it cheered you up a bit.
15.5296218;0.0626796995023907;No employment claims for gas or power.
15.532758000000001;0.0863526321445654;So Ill see you at the airport?
15.5337178;0.036636940974640424;Let me know if the plan is different.
15.5353476;0.09559820493812901;Still, Im always up for opera.
15.540333799999999;0.0710546955008385;Rescinding is what you meant to say.
15.5406019;0.01599935571274505;Ill call you when I get to the office.
15.545331899999999;0.019775325117843048;I have an AM doctors appointment.
15.5535553;0.022920303513621516;Lets stay downtown then.
15.5538367;0.020040205419145713;Dont forget to pray.
15.556943799999999;0.07619610828230991;East Coast should be essentially flat.
15.561100199999998;0.02340449204045778;OK I thought it was in Washington state.
15.574694099999999;0.050108460384748414;They are more efficiently pooled.
15.5764393;0.04615568910544703;John Keffer is the one I know best.
15.5893517;0.09454435778533184;Apologize to Steve Dowd for me.
15.590341599999999;0.0425919580075586;I will call you Monday morning to discuss.
15.599935200000001;0.08157824742257035;I spoke with Lara Robinson this morning.
15.601555699999999;0.016154314569077875;I am snowed under and out of the office.
15.6018946;0.03635013051342716;And be patient as there is no timeline.
15.604659999999999;0.016217892724849005;I thought it had gone to all of Enron.
15.605420599999999;0.016752181492170098;I will not make the CIO meeting at 1.
15.605799999999999;0.02608540681089056;Did you hear Alice quit?
15.6065859;0.014057205492161154;I am up with Stan if you need me.
15.6156075;0.02703572868977383;Is Cassandra there today?
15.6160391;0.09432824073517918;Okay Ill go for a ticket.
15.623218300000001;0.005620690986595314;I cant wait!
15.624603;0.08720241471170335;Also, regarding the cash flow from Canada.
15.6491018;0.03207982138881633;I am in 50M if you need me.
15.658892899999998;0.07258485818523931;The SoCal meeting was very beneficial.
15.663829;0.03518708700789047;Got your back while you pick up wine.
15.6647863;0.01259579041841739;We should be in a good negotiating position.
15.667342899999998;0.06800034260865624;The master agreement references the trading business.
15.667892899999998;0.06800866737074919;Hope everything is going OK at home.
15.6686337;0.051788136905943444;Do you have copies of the agreements?
15.670512599999999;0.019647937511507136;Sorry Im losing it.
15.673248699999998;0.04837850597555298;How are we handling others in that group?
15.6797281;0.028393389632959072;Thank you for bringing it to my attention.
15.6823865;0.015500360108137894;She called and wants to come over this AM.
15.683979599999999;0.02194767123533606;9 AM update meeting.
15.685082900000001;0.07246456320544836;Im out of office till Wednesday.
15.6928307;0.059971982870050684;Pressure to finish my review!
15.6956965;0.08622237895010892;Tied St Jerome 1 to 1.
15.7015659;0.014792396910624641;Im on my way back there to do so.
15.7037402;0.048205956794981845;I can either plant this Saturday or next.
15.715423300000001;0.04999818225337476;I will talk with Jim Fallon and lawyers.
15.7223008;0.018011192727924317;I need to get a PO cut on Friday.
15.7228545;0.04644263960483034;Sure was good talking to you this AM.
15.7345977;0.044605412065108326;Let me know if it goes any lower.
15.7351955;0.05913211335261627;Probably can handle Monday PM.
15.744115599999999;0.03569148286674795;I will need to have my memory refreshed.
15.749156099999999;0.0496903387852714;Does the state have copies of all programs?
15.750309099999999;0.07700813202105553;I didnt hear from Ginger this week.
15.75578089;0.013649564821372655;Ill see what I can find out for you.
15.757308299999998;0.01584741932470744;Also hope you can make sense of this email.
15.7591453;0.017758277268348076;Davis had not yet updated the model for this.
15.767061199999999;0.05117142725012669;Are things better for you at home tonight?
15.77008353;0.005406744435097304;Very foggy this AM.
15.770517600000002;0.01854522185215239;I dont know that I will be back Monday.
15.7781595;0.01804310285919562;I received word that the switch deal is off.
15.780355199999999;0.0018159987927248236;Have a Happy Thanksgiving.
15.781762899999999;0.09269425501041377;Ill see you Thursday October 25.
15.783112599999999;0.07892697084655606;Let me know if I miss anything.
15.784932099999999;0.029917671362670054;Your kind thoughts are appreciated.
15.7919936;0.05167343463560125;Tell her to get my expense report done.
15.792238900000001;0.0414414235182518;Barry, hope that you had a great Christmas.
15.8032075;0.0847444215562106;The meteor shower was incredible last night.
15.8076669;0.08315909206641262;Seemed fine when I picked him up.
15.808119999999999;0.08802461067175246;Dont they have some conflicts here?
15.808703000000001;0.001622920598688732;Whats going on?
15.808809;0.005020262332503759;Im so excited.
15.8196105;0.010626351205992807;Couldnt risk the uncertainty.
15.8198951;0.038712375925862366;What do you think about Tracy and Jim?
15.8287975;0.08492231020193783;Is the system running OK this morning?
15.8438869;0.05192036531499604;This is the neatest toy I have had.
15.8497183;0.08807181624067108;We havent made that decision here though.
15.856203599999999;0.02779414827464873;Wednesday is definitely a hot chocolate day.
15.8598897;0.036771993533454235;Producers reacting to price management.
15.8647799;0.04585307214088303;We plan on reviewing with Stan on Monday.
15.871253999999999;0.0900671470793739;If not, hes gone on Tuesday.
15.877037099999999;0.01844101410650852;I thought you needed him to carry two people.
15.8898365;0.04758459761477785;Let me know if I can do anything.
15.895119399999999;0.05154808564682593;Im glad she likes her tree.
15.904696099999999;0.04662734442345207;Ava, do we need to worry about this?
15.907035599999999;0.056116517978480565;Shouldnt be too hard though.
15.9099494;0.0537893809735832;Ill get with him by phone to confirm.
15.915417099999999;0.08783400245439298;The party at AA is Roger Willard.
15.9265792;0.051377877459468244;I havent heard back from Steve at all.
15.9279075;0.08540798679957437;If hell sign no issues with Barclays.
15.927917;0.0859769554516558;I think your outlined measures sound fine.
15.9362501;0.020594941233530725;Im still in Dallas!
15.9448633;0.05367398408923727;Has anyone else heard anything?
15.95162933;0.01431409855540793;Ill try to sit down with him next week.
15.952562;0.08636728469487852;Did you talk to Ava this morning?
15.9546154;0.060553023748881996;This financing shows up as minority interest.
15.9599026;0.0803062947705118;I wish he would leave Deerfield alone.
15.9684831;0.0749021787561408;John, please send this to Shelly.
15.9709902;0.054076816711615655;Should systems manage the migration?
15.976022599999999;0.05007910925804053;They played dirty, Michael hung tough.
15.9767953;0.08571549269469185;Im fully recovered and back on pace.
15.9811714;0.020190120394375455;I suspect someone will be doing the power stuff.
15.9901966;0.06199701328067336;Do we want to contest, if possible?
15.9914851;0.07734234241054361;Im fine with that. See you Monday.
15.9969715;0.07673682807847744;When do we review with El Paso?
15.997940100000001;0.0066867918031511715;Didnt get a commitment.
16.0010045;0.0025466987591924737;OK Im fine.
16.0028841;0.08798255589828538;I am getting back early around 4:30.
16.0071942;0.0014012070928156285;You can talk to Becky!
16.0092169;0.05465158791726964;So it is all in Gingers hands now.
16.0101912;0.019250720439865206;Yes still need it - when are you back?
16.0104525;0.05510515645963942;Well be in State College around July 4.
16.0127633;0.05503571142520757;Be back tomorrow and maybe we can visit.
16.0171645;0.04930394748063057;Bound to be some media flack on this.
16.0172337;0.08709469772171435;Might include proposals with respect to Alaska.
16.0178586;0.03488627917530329;Mixed signals from APS today.
16.031870599999998;0.049800584566478436;Man I dont want to get sick again.
16.0380552;0.038839443407909624;Are you getting all the information you need?
16.0390341;0.04152303505239511;A 13D filing is required.
16.0394202;0.08380757974558391;TXU is off everyone else OK.
16.0403819;0.05324872153144668;Capital for Red Rock between 2001 and 2002.
16.0436226;0.08291790143440612;Thats another hole in the NY trip.
16.0505;0.009792288997467048;You snooze you lose!
16.05618353;0.029583687759672378;Will 2PM ET work for you?
16.0596293;0.07270495390718089;OK to make changes, change out original.
16.0661833;0.05578817776714681;Would you have John send me a message?
16.0668051;0.07643774864977991;Is Terry pulling his hair out yet?
16.068534;0.0344540105411381;I appreciate you moving so quickly on this.
16.0696825;0.05521291466338107;Let him pursue his claims with everyone else.
16.0715389;0.00398625772415261;Whats his problem?
16.0729917;0.007522114722366239;Jan, sorry for the inconvenience.
16.0761052;0.0827786083253802;Im looking forward to the long weekend!
16.0791234;0.0378931609672591;Im working on a liquidity forecast.
16.0826772;0.021725536515110857;I decided that I am going to stay here!
16.085586399999997;0.042649358163873004;Tammie please forward to Duran.
16.0977089;0.02101251010299051;She is a Baylor graduate and is very nice.
16.0978054;0.022414070684220348;Thanks for your help in quickly setting this up.
16.1018164;0.04799261711845308;One assistant and one HR associate.
16.102491399999998;0.01869777488239718;I would suggest you and Mark address this together.
16.1086529;0.0484915392963796;Has your 4th quarter changed?
16.109479999999998;0.022304239066890313;I told you that you were a trouble maker!
16.1133308;0.022594913461141602;Out of office but have people working on info.
16.1137967;0.022543673981918623;We will have some good detail by January 7.
16.1217862;0.04513773867733917;I am not scheduled back until January 3.
16.1358;0.0007665563971708616;Thank you, Ricki.
16.1656605;0.08245633526438123;She is taking over Global Finance Legal.
16.190130699999997;0.045795075343192604;Red Rock capacity is 107,000.
16.1911163;0.05742153727083732;Its still going on - quite boring though.
16.1920789;0.04968101454507599;Fuel is retained in kind from the shippers.
16.1990488;0.05712270777348278;We havent sold the US business as yet.
16.20821;0.022347871105381223;Will you call me or should I call you?
16.2083789;0.04852747369058399;Do you still need me to sign something?
16.2088448;0.07706734396611278;Ava, please put on my calendar.
16.2108721;0.023673459583399968;Thanks, I think we have taken care of this.
16.2178752;0.02345942437339777;Going home to pack and then headed to Dallas.
16.22;0.0393984743948751;Hope you dont freeze tonight.
16.2225628;0.05493524447070697;Im not planning on doing anything this week.
16.233649999999997;0.021974981456002806;See you in Enron House when I get back.
16.2407027;0.021495025534382973;Do you want to fax it to my hotel?
16.2421604;0.05387012807275233;Lavo called it, never mind though.
16.2442463;0.053635633655773736;Chad thought we were on a treasure hunt.
16.2474119;0.029738726025235456;What is the status of the Pemex discussions?
16.255450099999997;0.02413417954680807;There is now a meeting at 8PM as well.
16.2621693;0.04674082703905584;He doesnt want to give the trading positions.
16.2623768;0.023615185629684614;I forgot one person when we spoke on Friday.
16.265420300000002;0.023284568263391002;But I hope to see you at Karis house.
16.2658871;0.07115627420081318;Please pass along my thanks, though.
16.2692426;0.04974034498621829;You just cant work without me can you?
16.2778952;0.024057030412526055;Will let you know how call goes in morning.
16.281981199999997;0.021393227033593122;Ill come have a beer with you guys later.
16.2861897;0.0013133958230261205;Call Bob Butts.
16.2934154;0.055326549471843886;Can you do the Gallup contracts as well?
16.296501;0.049121390467451065;Please respond if anyone has a different view.
16.3017669;0.057274032554123305;Jim please confirm to Vince you are happy.
16.3032552;0.0427215042929925;We are a little light on disposable cups.
16.3169741;0.0511358701493708;I didnt understand we were borrowing them.
16.3220923;0.023565328933465506;Im on the 6th floor of the new building.
16.3255592;0.06834808598087548;We had a VP PRC meeting Thursday.
16.3297269;0.02403556884380512;If I hear anything I will let you know.
16.3333389;0.0027965409332777512;Im open, though.
16.339029099999998;0.02374323576344261;Please make sure Bob Kelley is on the list.
16.348964000000002;0.05687198172936094;Selling Wessex is the right move for everyone.
16.364693199999998;0.04820761090496537;I cant find it on my Blackberry.
16.3659283;0.024566397139287367;Thats not the behavior that I was looking for.
16.3663438;0.033672952332041185;Can you handle complex literature?
16.3718719;0.00488231022127784;Whats your phone number?
16.377197199999998;0.06003839053492694;Mark Ellenberg is off for Passover.
16.382822599999997;0.038944427572830766;Hey TK, how are you doing?
16.3986585;0.021907372592387463;Today, I understand legal is less comfortable.
16.39892;0.02201929775395273;How would you explain the difference between the two?
16.3993109;0.023879738026261865;Im at the doctors office, should be in later.
16.4055501;0.01270292042896302;Im in Stans office.
16.4140345;0.05065023257863716;Would you please send runner to get this?
16.41424;0.023358288727005405;Dont make it harder than it needs to be.
16.4195175;0.013107287341440907;So youre ignoring me.
16.421475299999997;0.04311219318982198;In isolation, all of these things are trivial.
16.4316586;0.024829785406704354;Im in the waiting room of the ENT now.
16.4336389;0.0723486559728911;I havent visited with Stan lately.
16.434670099999998;0.02605857387529477;I would like it paid through I Buy It.
16.4395872;0.013240918803026058;I may take the opportunity to run some errands.
16.4415606;0.014955931482858148;Just told them I thought it would be impossible.
16.44712405;0.005237597260510953;Can you bring these to 49C1?
16.4534745;0.002620555029102442;Youre the greatest.
16.4555533;0.053831658681681764;Just bought out Toys R Us.
16.459967;0.026126623364701854;Did you send out a global message from me?
16.467756700000002;0.026121844166077237;We can work around these plans if you prefer.
16.4697723;0.04750033800705127;We are all doing reasonably well, I think.
16.4699533;0.04229266305774646;First objective is to keep electricity flowing.
16.4771108;0.008513445881857507;A gift isnt necessary.
16.4790214;0.026022927407736627;I meant to try and explain, not to redo.
16.4877716;0.05679437225337279;FYI on the demand letter I signed earlier.
16.49119425;0.01794378616775575;Let Gary Smith know today if you want him.
16.49499925;0.010794184581907252;Can I meet with you at 4:00?
16.5012437;0.035384478203288286;If not, I can try information in Omaha.
16.5066713;0.03394527909206188;Danny I recommended on Monday we cancel it.
16.507189;0.04546844770479855;I also just received my Blackberry, cool.
16.5112293;0.06698985903807343;Tried to call but couldnt reach you.
16.521191299999998;0.02465462124444111;Are you sure I dont need to be there?
16.5338307;0.04805682810500243;Sorry for the unfriendly greeting in the lobby.
16.542318299999998;7.353028034950619e-05;I want per MMBTU.
16.5426485;0.014474861559345553;1 - number of mathematical problems on this.
16.5452074;0.07544236036096888;Pat and I talked about TW concerns.
16.5459817;0.027032693641649768;Just in case we havent invited any of them.
16.5559129;0.02535971975722563;Im sitting in the airport waiting on the plane.
16.5583036;0.016516243088761456;Please send Tomy direct reports
16.5602078;0.05293385791816584;Will you and KB be around this afternoon?
16.5814816;0.00093885901850933;Can we meet at 3:30?
16.5848953;0.044803710277061225;Also it appears no payment is required tomorrow.
16.5865543;0.024405652175190903;We probably have to discuss trade behavior and margin.
16.5975213;0.05363916678169638;I spoke with GP benefits counsel this morning.
16.610040650000002;0.013676574306625278;I think you need to push Wasaff.
16.614519180000002;0.002961407597060991;GISB group has not met yet.
16.6205504;0.01143568939655389;Unfortunately we do not know what the deal is.
16.6258707;0.024342644610000796;Can you please review and get back to Tim?
16.6446524;3.728048584194461e-05;For what reimbursement?
16.658503;0.0004070988511805154;Playdate sounds great.
16.6585326;0.07629647547463972;Through this account cash flows to corporate.
16.66211415;0.013815991507988474;We sold the UK business to AEP.
16.6873252;0.07712491127917472;Maybe Michael will go to Quil tomorrow.
16.6944195;0.001649743940441771;Happy Valentines Day
16.6962517;0.02833459666574233;Im supposed to talk to Ben and Steve today.
16.697909;0.001739339295974492;Please revise accordingly.
16.7014629;0.016678372502284117;I received the message from Rod on California demand.
16.709005599999998;0.0014469075748782697;Heading in to see Moodys.
16.7109006;0.017345643053378577;No sign of Chuck and not responding to messages.
16.7123702;0.0014601920387758366;I will bring John Brindle.
16.7141961;0.031178027265178543;Im glad you are involved!
16.716641;0.026897213419498852;Please send me an email to let me know.
16.725184;0.04774964760596422;Ill give you my handwritten notes.
16.7431911;0.07765085536166927;You didnt answer me about driving tomorrow.
16.7480547;0.05659783084746537;John, can you give Konni a call?
16.75423;0.015733805227905174;San Francisco was Interconnect meeting.
16.761976699999998;0.011726391637829769;I have a doctors appointment for 11:00 on Tuesday.
16.7665985;0.06797959093338017;Suggest you get facts before judging anyone.
16.768339599999997;0.03213050508756394;Interesting, are you around for a late lunch?
16.7732931;0.028951510075141566;Still hustling to find dollars for the quarter end.
16.788534499999997;0.028474241059236523;AIG has agreed capital call not due until Monday.
16.7932297;0.059374943678703246;Its death or Dynegy, with no clear leader.
16.7940417;0.021517853862633166;Im not close enough right now to the discussion.
16.817397399999997;0.05290851429511076;Finally, I would delete the paragraph about lawyers.
16.828183;0.06586154886715714;Wishing you both a very nice Christmas!
16.831478500000003;0.02954295132035039;I woke up and couldnt get back to sleep.
16.8539343;0.07480411695980241;Glad you werent in an accident today.
16.85455865;0.009830107421594306;He also will have to honor noncompete.
16.8610129;0.025588199127631946;Did you get the message to call Mary Kay?
16.86781;0.029844822795043916;We dont seem to have any positive income there.
16.86861415;0.013939920515649481;We are supposed to land at 3PM.
16.8923;0.005337694670070729;Youre right - typo.
16.8923029;0.02568433051721939;Ill let you know when I figure it out!
16.8959351;0.0073503205777695774;Geez, I sound pathetic.
16.899738199999998;0.018459133189155295;Were planning to go to West Virginia for Christmas.
16.902074199999998;0.02633989492880415;So I need your spreadsheets ASAP.
16.911069;0.013843269125865025;I have received your messages and will respond accordingly.
16.9248307;0.05367075912117016;Has Dynegy made a specific request?
16.9412289;0.057678407762906087;She was leaving Omaha for Houston at 4:00.
16.9473353;0.028374501218638097;Did you set up my corporate account for me?
16.9536729;0.02673180196610799;You are welcome in Palacios this weekend, of course.
16.9602706;0.029200226107345344;Anxious to hear how the paging worked for you.
16.96062405;0.004375918678757713;Is this cash coming into TW?
16.9750717;0.030508887159383997;You probably do that too when no ones around!
16.9754452;0.0564786186874875;Meet at arriving passenger area at lower level.
16.9801087;0.057155913776231825;Im still running point until I find Ward.
16.9927512;0.013113420786396835;I am forwarding all the emails to her attention.
16.992964100000002;0.051458838840890544;So it reads UBS Warburg Energy.
16.9963441;0.02153630758348147;I am now officially a Blackberry addict.
17.0016306;0.0183107648097745;We are proceeding with a great reception so far.
17.008677499999997;0.070815807246767;9:00 AM every second Saturday with Michelle.
17.0132793;0.057336133464652675;Do you want to eat lunch somewhere before?
17.017876899999997;0.059291393124723125;Does Dan know about Julia changing groups?
17.0294;0.0001543360200809151;Explain versus redo.
17.030446650000002;0.005973182971292778;Ben could tell him about Pompano.
17.0373103;0.05863069311321966;Probably wont have anything to tell late tonight.
17.045767599999998;0.016136098648033743;Let me know if I need to make adjustments.
17.046918400000003;0.014103402443265158;I havent had a conversation on this since 1999.
17.0810495;0.05316235001956522;These are big storms and traffic isnt moving.
17.1061399;0.025018813520528968;I have rates and capacity utilization information ready.
17.1085745;0.000995707659030906;Pretty impressive win!
17.1136388;0.047822823763626884;I saw your 5:30 AM message!
17.1245352;0.05603874118065189;The filing concerns various scheduling and balancing rules.
17.1295843;0.0584901716750381;I think FMV is probably less than fifty.
17.1451076;0.048234651368629526;Was wondering if you and Natalie connected?
17.1636687;0.022575430582870794;If this has already been covered, then I apologize.
17.1678086;0.026399586866612222;Fannin is a mess by The Dome and elsewhere.
17.168809500000002;0.031547863894658745;We have beans, plus I will be cooking trash.
17.1712457;0.023355681368017613;Can you supplement the answer to the visa question?
17.1786751;0.04801527919907264;If hair doesnt work then how about coffee?
17.182368399999998;0.007592376624539754;We are somewhat emasculated bystanders.
17.19991785;0.007895704953573857;The rest is a byproduct of slapshot.
17.2391376;0.016664118997591654;I will conference in for Thursdays customer service meeting.
17.2440577;0.02037789893526383;FYI, would she meet my requirements?
17.2529325;0.01487462739884683;How about 9 in my office on 3825?
17.2767515;0.03190279763281217;Elizabeth Brown will forward the capacity release data shortly.
17.279144549999998;0.011777037770902925;What is the shower at Patsys for?
17.2795067;0.033016874896018185;No problem Maria, please contact Rick.
17.3127435;0.0009817194256379013;Will he come down Wetheimer?
17.3218367;0.0020983224738461183;Fran, yes please update.
17.324921699999997;0.031369175856273426;Im available by cell when you get data points.
17.3528052;0.06046941711023358;See, its cold enough for hot chocolate!
17.3790893;0.05485055798011497;Issue on post bankruptcy price risk issue remains.
17.4168317;0.007986004194571775;I still believe a September 30 closing is unrealistic.
17.4191108;0.03125381532309518;If we dont get those profits, could be trouble.
17.4407851;1.9260608375248523e-05;Hows the share price?
17.45854;0.030507037152713728;We are still in Palacios, having a quiet AM.
17.45877015;0.0028248186075412298;He is at 281 350 8441.
17.45898519;0.008847633375677334;We dont want to look bad to Dyn.
17.4594119;0.026093301595236526;Approximately half is due to organic cash flow.
17.47518635;0.005596720629005972;Please send to Hartsoe for comment.
17.47554285;0.005601403370908661;GP is general partner in NB.
17.4894699;0.030098636130471874;Any interest in chatting about a job at UBS?
17.4909;0.050747319934004206;Im quite interested as I told Lyn.
17.512962899999998;2.0539707283961306e-05;Im still in FW.
17.545549299999998;0.013696742873741122;FGT has been bought and sold several times.
17.5566629;1.9591143495526912e-05;Did you mean Oxley?
17.5779493;0.05118336588030774;Budget allocation from Glisan has been postponed.
17.5953241;0.03149616688620136;Further out - will fax you price target slide.
17.60304775;0.012437472479469512;Wasnt nearly as bad as I thought.
17.6189792;0.029871491279786423;When things get speculative the language always gets scary.
17.6262257;0.05214391970961992;What period does the max rate assumption cover?
